policy,group,group_value,trade_count,win_rate,avg_return,median_return,avg_net_pnl,total_net_pnl,max_loss,max_win,profit_factor,top_5_wins_to_total_pnl,expected_shortfall_5pct,avg_exit_day
fixed_hold_5d,dte_bucket,15-21,130,0.3230769230769231,0.009461185947383849,-0.13838531585545955,-602.6053846153808,-78338.6999999995,-97513.49999999997,53569.4,0.8661225233366642,-2.7000792711648445,-24152.485714285704,5.0
fixed_hold_5d,dte_bucket,22-30,192,0.3489583333333333,0.08102066224901143,-0.08732853080819569,989.5322916666706,189990.20000000077,-18783.399999999998,139300.7,1.2778996373661489,2.357310534964425,-13438.909999999994,5.0
fixed_hold_5d,dte_bucket,31-45,77,0.4025974025974026,-0.013415657591756272,-0.059719356538671,-1725.1649350649311,-132837.6999999997,-74627.69999999998,43996.2,0.5843662821477166,-0.7563139078740465,-30388.09999999999,5.0
fixed_hold_5d,dte_bucket,7-10,27,0.37037037037037035,-0.03319959865570259,-0.340308818601294,160.73333333333588,4339.800000000068,-17963.999999999996,63935.30000000001,1.0290176795351076,32.042283054518144,-15355.649999999998,5.0
iv_stop_loss,dte_bucket,10-14,44,0.20454545454545456,-0.09742417937113865,-0.2663049900150358,-2067.17727272727,-90955.79999999989,-20319.6,50735.6,0.6515546681418304,-1.6768188504746282,-15421.299999999994,5.0
iv_stop_loss,dte_bucket,15-21,130,0.3230769230769231,0.009461185947383849,-0.13838531585545955,-602.6053846153808,-78338.6999999995,-97513.49999999997,53569.4,0.8661225233366642,-2.7000792711648445,-24152.485714285704,5.0
iv_stop_loss,dte_bucket,22-30,192,0.3489583333333333,0.08102066224901143,-0.08732853080819569,989.5322916666706,189990.20000000077,-18783.399999999998,139300.7,1.2778996373661489,2.357310534964425,-13438.909999999994,5.0
iv_stop_loss,dte_bucket,31-45,77,0.4025974025974026,-0.013415657591756272,-0.059719356538671,-1725.1649350649311,-132837.6999999997,-74627.69999999998,43996.2,0.5843662821477166,-0.7563139078740465,-30388.09999999999,5.0
iv_stop_loss,dte_bucket,7-10,27,0.37037037037037035,-0.03319959865570259,-0.340308818601294,160.73333333333588,4339.800000000068,-17963.999999999996,63935.30000000001,1.0290176795351076,32.042283054518144,-15355.649999999998,5.0
stop_loss_30pct,dte_bucket,10-14,44,0.20454545454545456,-0.05930033947015885,-0.2811087046712387,-1131.8140909090894,-49799.819999999934,-15708.149999999998,50735.6,0.7735107802436288,-3.062589382853195,-13336.349999999999,4.75
stop_loss_30pct,dte_bucket,15-21,130,0.3230769230769231,0.019020553894196487,-0.13838531585545955,26.76915384615705,3479.9900000004163,-35504.63999999999,53569.4,1.0069138849904915,60.78198500569678,-14029.141428571425,4.938461538461539
stop_loss_30pct,dte_bucket,22-30,192,0.3489583333333333,0.08307762948147072,-0.08732853080819569,1065.92166666667,204656.96000000066,-17288.01,139300.7,1.3059156346706198,2.1883736570698527,-11976.613999999996,5.0
stop_loss_30pct,dte_bucket,31-45,77,0.4025974025974026,-0.011478322879035526,-0.059719356538671,-1379.7194805194767,-106238.3999999997,-40280.39999999999,43996.2,0.6374159353045279,-0.9456750101658183,-23266.799999999992,4.909090909090909
stop_loss_30pct,dte_bucket,7-10,27,0.3333333333333333,0.04282505147467606,-0.3,1598.2159259259279,43151.83000000005,-11227.859999999999,63935.30000000001,1.3951695388580796,3.2225075970126844,-9684.18,4.62962962962963
stop_loss_50pct,dte_bucket,10-14,44,0.20454545454545456,-0.09407621002635519,-0.2663049900150358,-1969.1499999999971,-86642.59999999987,-17085.0,50735.6,0.6625015581177939,-1.7602934353308906,-14343.099999999997,5.0
