signal_date,entry_date,exit_date,holding_days,underlying_code,call_code,put_code,spot_at_signal,strike,dte,entry_call_price,entry_put_price,exit_call_price,exit_put_price,entry_premium,exit_premium,gross_pnl,cost,net_pnl,return_on_premium,atm_iv,rv20,iv_rank,iv_percentile,iv_minus_rv20,entry_mode_used,signal_call_close,signal_put_close,signal_call_volume,signal_put_volume,signal_call_open_interest,signal_put_open_interest,signal_straddle_close,signal_straddle_premium_to_spot,entry_call_open,entry_put_open,entry_straddle_open,exit_call_close,exit_put_close,exit_straddle_close,signal_call_bid,signal_call_ask,signal_put_bid,signal_put_ask,call_bid_ask_spread,put_bid_ask_spread
2024-09-18,2024-09-19,2024-09-20,2,000852.SH,MO2410-C-4400.CFE,MO2410-P-4400.CFE,4399.1332,4400.0,30,100.0,112.0,111.2,83.4,213.05999999999997,193.627,-1739.9999999999977,203.29999999999882,-1943.2999999999965,-0.09120904909415174,0.17531997437662927,0.17422137794883802,,,0.001098596427791254,next_open,89.8,122.4,3055.0,2492.0,1147.0,1427.0,212.2,0.048236775372021014,100.0,112.0,212.0,111.2,83.4,194.60000000000002,,,,,,
2024-09-18,2024-09-19,2024-09-23,3,000852.SH,MO2410-C-4400.CFE,MO2410-P-4400.CFE,4399.1332,4400.0,30,100.0,112.0,114.0,76.0,213.05999999999997,189.05,-2200.0,200.99999999999636,-2400.9999999999964,-0.11269126067774321,0.17531997437662927,0.17422137794883802,,,0.001098596427791254,next_open,89.8,122.4,3055.0,2492.0,1147.0,1427.0,212.2,0.048236775372021014,100.0,112.0,212.0,114.0,76.0,190.0,,,,,,
2024-09-18,2024-09-19,2024-09-25,5,000852.SH,MO2410-C-4400.CFE,MO2410-P-4400.CFE,4399.1332,4400.0,30,100.0,112.0,288.0,12.2,213.05999999999997,298.699,8819.999999999998,256.0999999999949,8563.900000000003,0.4019478081291657,0.17531997437662927,0.17422137794883802,,,0.001098596427791254,next_open,89.8,122.4,3055.0,2492.0,1147.0,1427.0,212.2,0.048236775372021014,100.0,112.0,212.0,288.0,12.2,300.2,,,,,,
2024-09-19,2024-09-20,2024-09-20,1,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4482.2746,4500.0,29,80.0,135.2,66.4,139.0,216.27599999999995,204.37300000000002,-979.9999999999983,210.29999999999507,-1190.2999999999934,-0.05503615750245028,0.18082181908688486,0.18040124954943856,,,0.00042056953744629144,next_open,88.2,131.4,12093.0,4007.0,2908.0,1344.0,219.60000000000002,0.048992982268422386,80.0,135.2,215.2,66.4,139.0,205.4,,,,,,
2024-09-19,2024-09-20,2024-09-23,2,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4482.2746,4500.0,29,80.0,135.2,67.8,128.4,216.27599999999995,195.219,-1900.0,205.69999999999618,-2105.699999999996,-0.09736170448870872,0.18082181908688486,0.18040124954943856,,,0.00042056953744629144,next_open,88.2,131.4,12093.0,4007.0,2908.0,1344.0,219.60000000000002,0.048992982268422386,80.0,135.2,215.2,67.8,128.4,196.2,,,,,,
2024-09-19,2024-09-20,2024-09-24,3,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4482.2746,4500.0,29,80.0,135.2,196.0,42.6,216.27599999999995,237.40699999999998,2340.0000000000005,226.89999999999736,2113.100000000003,0.09770385988274259,0.18082181908688486,0.18040124954943856,,,0.00042056953744629144,next_open,88.2,131.4,12093.0,4007.0,2908.0,1344.0,219.60000000000002,0.048992982268422386,80.0,135.2,215.2,196.0,42.6,238.6,,,,,,
2024-09-19,2024-09-20,2024-09-26,5,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4482.2746,4500.0,29,80.0,135.2,439.0,7.6,216.27599999999995,444.367,23140.000000000004,330.8999999999978,22809.100000000006,1.0546292700068436,0.18082181908688486,0.18040124954943856,,,0.00042056953744629144,next_open,88.2,131.4,12093.0,4007.0,2908.0,1344.0,219.60000000000002,0.048992982268422386,80.0,135.2,215.2,439.0,7.6,446.6,,,,,,
2024-09-20,2024-09-23,2024-09-23,1,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4463.3561,4500.0,28,66.4,145.0,67.8,128.4,212.457,195.219,-1520.0000000000018,203.79999999999814,-1723.8,-0.08113641819285784,0.17156273654923043,0.17954671587203674,,,-0.007983979322806312,next_open,66.4,139.0,7432.0,2587.0,3631.0,1584.0,205.4,0.04601918274009103,66.4,145.0,211.4,67.8,128.4,196.2,,,,,,
2024-09-20,2024-09-23,2024-09-24,2,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4463.3561,4500.0,28,66.4,145.0,196.0,42.6,212.457,237.40699999999998,2719.999999999999,225.0,2494.999999999999,0.1174355281303981,0.17156273654923043,0.17954671587203674,,,-0.007983979322806312,next_open,66.4,139.0,7432.0,2587.0,3631.0,1584.0,205.4,0.04601918274009103,66.4,145.0,211.4,196.0,42.6,238.6,,,,,,
2024-09-20,2024-09-23,2024-09-25,3,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4463.3561,4500.0,28,66.4,145.0,203.8,27.0,212.457,229.64600000000002,1940.0000000000005,221.09999999999832,1718.9000000000021,0.08090578328791248,0.17156273654923043,0.17954671587203674,,,-0.007983979322806312,next_open,66.4,139.0,7432.0,2587.0,3631.0,1584.0,205.4,0.04601918274009103,66.4,145.0,211.4,203.8,27.0,230.8,,,,,,
2024-09-20,2024-09-23,2024-09-27,5,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4463.3561,4500.0,28,66.4,145.0,845.0,3.6,212.457,844.357,63720.00000000001,530.0000000000073,63190.0,2.974248906837619,0.17156273654923043,0.17954671587203674,,,-0.007983979322806312,next_open,66.4,139.0,7432.0,2587.0,3631.0,1584.0,205.4,0.04601918274009103,66.4,145.0,211.4,845.0,3.6,848.6,,,,,,
2024-09-23,2024-09-24,2024-09-24,1,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4469.1326,4500.0,25,92.6,108.0,196.0,42.6,201.60299999999998,237.40699999999998,3800.0,219.5999999999999,3580.4,0.17759656354320125,0.1735607226686961,0.1743868967396273,,,-0.0008261740709311904,next_open,67.8,128.4,12820.0,3374.0,4359.0,1800.0,196.2,0.043901136430814336,92.6,108.0,200.6,196.0,42.6,238.6,,,,,,
2024-09-23,2024-09-24,2024-09-25,2,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4469.1326,4500.0,25,92.6,108.0,203.8,27.0,201.60299999999998,229.64600000000002,3020.000000000002,215.69999999999845,2804.3000000000034,0.13910011259753097,0.1735607226686961,0.1743868967396273,,,-0.0008261740709311904,next_open,67.8,128.4,12820.0,3374.0,4359.0,1800.0,196.2,0.043901136430814336,92.6,108.0,200.6,203.8,27.0,230.8,,,,,,
2024-09-23,2024-09-24,2024-09-26,3,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4469.1326,4500.0,25,92.6,108.0,439.0,7.6,201.60299999999998,444.367,24600.000000000004,323.59999999999854,24276.400000000005,1.2041685887610802,0.1735607226686961,0.1743868967396273,,,-0.0008261740709311904,next_open,67.8,128.4,12820.0,3374.0,4359.0,1800.0,196.2,0.043901136430814336,92.6,108.0,200.6,439.0,7.6,446.6,,,,,,
2024-09-23,2024-09-24,2024-09-30,5,000852.SH,MO2410-C-4500.CFE,MO2410-P-4500.CFE,4469.1326,4500.0,25,92.6,108.0,1294.0,3.4,201.60299999999998,1290.913,109680.00000000001,749.0000000000146,108931.0,5.403243007296519,0.1735607226686961,0.1743868967396273,,,-0.0008261740709311904,next_open,67.8,128.4,12820.0,3374.0,4359.0,1800.0,196.2,0.043901136430814336,92.6,108.0,200.6,1294.0,3.4,1297.4,,,,,,
2024-09-24,2024-09-25,2024-09-25,1,000852.SH,MO2410-C-4600.CFE,MO2410-P-4600.CFE,4642.5577,4600.0,24,160.2,58.0,136.0,57.6,219.29099999999997,192.632,-2459.9999999999995,205.8999999999969,-2665.8999999999965,-0.12156905664163128,0.17758886391108036,0.22125756350362397,,,-0.0436686995925436,next_open,130.4,75.6,28162.0,5449.0,3635.0,1753.0,206.0,0.0443720925644069,160.2,58.0,218.2,136.0,57.6,193.6,,,,,,
2024-09-24,2024-09-25,2024-09-26,2,000852.SH,MO2410-C-4600.CFE,MO2410-P-4600.CFE,4642.5577,4600.0,24,160.2,58.0,348.4,17.0,219.29099999999997,363.573,14719.999999999998,291.79999999999745,14428.2,0.6579476585906399,0.17758886391108036,0.22125756350362397,,,-0.0436686995925436,next_open,130.4,75.6,28162.0,5449.0,3635.0,1753.0,206.0,0.0443720925644069,160.2,58.0,218.2,348.4,17.0,365.4,,,,,,
2024-09-24,2024-09-25,2024-09-27,3,000852.SH,MO2410-C-4600.CFE,MO2410-P-4600.CFE,4642.5577,4600.0,24,160.2,58.0,750.2,6.2,219.29099999999997,752.618,53820.00000000001,487.29999999999563,53332.70000000001,2.4320514749807343,0.17758886391108036,0.22125756350362397,,,-0.0436686995925436,next_open,130.4,75.6,28162.0,5449.0,3635.0,1753.0,206.0,0.0443720925644069,160.2,58.0,218.2,750.2,6.2,756.4000000000001,,,,,,
2024-09-24,2024-09-25,2024-10-08,5,000852.SH,MO2410-C-4600.CFE,MO2410-P-4600.CFE,4642.5577,4600.0,24,160.2,58.0,1616.8,3.6,219.29099999999997,1612.2979999999998,140219.99999999997,919.2999999999884,139300.69999999998,6.3523218007122955,0.17758886391108036,0.22125756350362397,,,-0.0436686995925436,next_open,130.4,75.6,28162.0,5449.0,3635.0,1753.0,206.0,0.0443720925644069,160.2,58.0,218.2,1616.8,3.6,1620.3999999999999,,,,,,
2024-09-25,2024-09-26,2024-09-26,1,000852.SH,MO2410-C-4700.CFE,MO2410-P-4700.CFE,4686.2584,4700.0,23,81.2,111.0,266.0,35.0,193.16099999999997,299.495,10880.000000000002,246.59999999999854,10633.400000000003,0.5504941473692931,0.17127190742381473,0.22285428090856865,,,-0.05158237348475392,next_open,85.8,107.8,17923.0,10680.0,3536.0,1403.0,193.6,0.04131227590864388,81.2,111.0,192.2,266.0,35.0,301.0,,,,,,
2024-09-25,2024-09-26,2024-09-27,2,000852.SH,MO2410-C-4700.CFE,MO2410-P-4700.CFE,4686.2584,4700.0,23,81.2,111.0,650.8,9.8,193.16099999999997,657.2969999999999,46839.99999999999,426.3999999999942,46413.6,2.4028452948576575,0.17127190742381473,0.22285428090856865,,,-0.05158237348475392,next_open,85.8,107.8,17923.0,10680.0,3536.0,1403.0,193.6,0.04131227590864388,81.2,111.0,192.2,650.8,9.8,660.5999999999999,,,,,,
2024-09-25,2024-09-26,2024-09-30,3,000852.SH,MO2410-C-4700.CFE,MO2410-P-4700.CFE,4686.2584,4700.0,23,81.2,111.0,1160.6,8.4,193.16099999999997,1163.155,97680.0,680.5999999999913,96999.40000000001,5.021686572341208,0.17127190742381473,0.22285428090856865,,,-0.05158237348475392,next_open,85.8,107.8,17923.0,10680.0,3536.0,1403.0,193.6,0.04131227590864388,81.2,111.0,192.2,1160.6,8.4,1169.0,,,,,,
2024-09-25,2024-09-26,2024-10-09,5,000852.SH,MO2410-C-4700.CFE,MO2410-P-4700.CFE,4686.2584,4700.0,23,81.2,111.0,1027.4,3.6,193.16099999999997,1025.845,83880.0,611.5999999999913,83268.40000000001,4.3108287904908345,0.17127190742381473,0.22285428090856865,,,-0.05158237348475392,next_open,85.8,107.8,17923.0,10680.0,3536.0,1403.0,193.6,0.04131227590864388,81.2,111.0,192.2,1027.4,3.6,1031.0,,,,,,
2024-09-26,2024-09-27,2024-09-27,1,000852.SH,MO2410-C-4900.CFE,MO2410-P-4900.CFE,4874.1321,4900.0,22,199.8,89.0,473.2,29.0,290.24399999999997,499.68899999999996,21339.999999999996,395.49999999999636,20944.5,0.7216169843304255,0.22262143372290416,0.2529745283134305,,,-0.03035309459052632,next_open,146.0,110.6,20298.0,1381.0,3513.0,826.0,256.6,0.05264526991379656,199.8,89.0,288.8,473.2,29.0,502.2,,,,,,
2024-09-26,2024-09-27,2024-09-30,2,000852.SH,MO2410-C-4900.CFE,MO2410-P-4900.CFE,4874.1321,4900.0,22,199.8,89.0,986.8,17.0,290.24399999999997,998.781,71500.0,646.3000000000029,70853.7,2.44117707859594,0.22262143372290416,0.2529745283134305,,,-0.03035309459052632,next_open,146.0,110.6,20298.0,1381.0,3513.0,826.0,256.6,0.05264526991379656,199.8,89.0,288.8,986.8,17.0,1003.8,,,,,,
2024-09-26,2024-09-27,2024-10-08,3,000852.SH,MO2410-C-4900.CFE,MO2410-P-4900.CFE,4874.1321,4900.0,22,199.8,89.0,1310.0,9.8,290.24399999999997,1313.201,103100.0,804.2999999999884,102295.70000000001,3.5244725127823493,0.22262143372290416,0.2529745283134305,,,-0.03035309459052632,next_open,146.0,110.6,20298.0,1381.0,3513.0,826.0,256.6,0.05264526991379656,199.8,89.0,288.8,1310.0,9.8,1319.8,,,,,,
2024-09-26,2024-09-27,2024-10-10,5,000852.SH,MO2410-C-4900.CFE,MO2410-P-4900.CFE,4874.1321,4900.0,22,199.8,89.0,782.0,5.4,290.24399999999997,783.463,49860.0,538.0999999999985,49321.9,1.6993253951847413,0.22262143372290416,0.2529745283134305,,,-0.03035309459052632,next_open,146.0,110.6,20298.0,1381.0,3513.0,826.0,256.6,0.05264526991379656,199.8,89.0,288.8,782.0,5.4,787.4,,,,,,
2024-09-27,2024-09-30,2024-09-30,1,000852.SH,MO2410-C-5100.CFE,MO2410-P-5100.CFE,5136.4408,5100.0,21,410.2,53.0,833.4,33.8,465.51599999999996,862.8639999999999,40399.99999999999,665.1999999999971,39734.799999999996,0.8535646465427611,0.33300519136645756,0.30465120460556083,,,0.028353986760896732,next_open,320.0,74.2,32125.0,5675.0,2119.0,1132.0,394.2,0.0767457497027903,410.2,53.0,463.2,833.4,33.8,867.1999999999999,,,,,,
2024-09-27,2024-09-30,2024-10-08,2,000852.SH,MO2410-C-5100.CFE,MO2410-P-5100.CFE,5136.4408,5100.0,21,410.2,53.0,1120.6,18.4,465.51599999999996,1133.305,67580.0,801.0999999999913,66778.90000000001,1.4345135290731148,0.33300519136645756,0.30465120460556083,,,0.028353986760896732,next_open,320.0,74.2,32125.0,5675.0,2119.0,1132.0,394.2,0.0767457497027903,410.2,53.0,463.2,1120.6,18.4,1139.0,,,,,,
2024-09-27,2024-09-30,2024-10-09,3,000852.SH,MO2410-C-5100.CFE,MO2410-P-5100.CFE,5136.4408,5100.0,21,410.2,53.0,650.0,20.2,465.51599999999996,666.849,20700.000000000007,566.6999999999971,20133.30000000001,0.43249426442914984,0.33300519136645756,0.30465120460556083,,,0.028353986760896732,next_open,320.0,74.2,32125.0,5675.0,2119.0,1132.0,394.2,0.0767457497027903,410.2,53.0,463.2,650.0,20.2,670.2,,,,,,
2024-09-27,2024-09-30,2024-10-11,5,000852.SH,MO2410-C-5100.CFE,MO2410-P-5100.CFE,5136.4408,5100.0,21,410.2,53.0,374.6,45.8,465.51599999999996,418.29800000000006,-4279.999999999995,441.7999999999947,-4721.79999999999,-0.10143152974333837,0.33300519136645756,0.30465120460556083,,,0.028353986760896732,next_open,320.0,74.2,32125.0,5675.0,2119.0,1132.0,394.2,0.0767457497027903,410.2,53.0,463.2,374.6,45.8,420.40000000000003,,,,,,
2024-09-30,2024-10-08,2024-10-08,1,000852.SH,MO2410-C-5700.CFE,MO2410-P-5700.CFE,5708.8258,5700.0,18,1080.0,97.6,624.8,112.8,1183.4879999999998,733.9119999999999,-44000.0,957.5999999999913,-44957.59999999999,-0.37987372918018597,0.5685500409670432,0.4643621717559688,,,0.10418786921107442,next_open,510.0,180.2,39106.0,3230.0,5247.0,1550.0,690.2,0.12090051863204515,1080.0,97.6,1177.6,624.8,112.8,737.5999999999999,,,,,,
2024-09-30,2024-10-08,2024-10-09,2,000852.SH,MO2410-C-5700.CFE,MO2410-P-5700.CFE,5708.8258,5700.0,18,1080.0,97.6,219.8,205.0,1183.4879999999998,422.676,-75280.0,801.1999999999825,-76081.19999999998,-0.6428556943543153,0.5685500409670432,0.4643621717559688,,,0.10418786921107442,next_open,510.0,180.2,39106.0,3230.0,5247.0,1550.0,690.2,0.12090051863204515,1080.0,97.6,1177.6,219.8,205.0,424.8,,,,,,
2024-09-30,2024-10-08,2024-10-10,3,000852.SH,MO2410-C-5700.CFE,MO2410-P-5700.CFE,5708.8258,5700.0,18,1080.0,97.6,148.4,194.0,1183.4879999999998,340.688,-83520.0,759.9999999999854,-84279.99999999999,-0.712132273415531,0.5685500409670432,0.4643621717559688,,,0.10418786921107442,next_open,510.0,180.2,39106.0,3230.0,5247.0,1550.0,690.2,0.12090051863204515,1080.0,97.6,1177.6,148.4,194.0,342.4,,,,,,
2024-09-30,2024-10-08,2024-10-14,5,000852.SH,MO2410-C-5700.CFE,MO2410-P-5700.CFE,5708.8258,5700.0,18,1080.0,97.6,64.4,145.0,1183.4879999999998,208.353,-96820.0,693.4999999999709,-97513.49999999997,-0.8239500527255027,0.5685500409670432,0.4643621717559688,,,0.10418786921107442,next_open,510.0,180.2,39106.0,3230.0,5247.0,1550.0,690.2,0.12090051863204515,1080.0,97.6,1177.6,64.4,145.0,209.4,,,,,,
2024-10-08,2024-10-09,2024-10-09,1,000852.SH,MO2410-C-6200.CFE,MO2410-P-6200.CFE,6201.9854,6200.0,10,281.2,399.0,88.2,564.2,683.601,649.138,-2779.9999999999955,666.3000000000011,-3446.2999999999965,-0.050413911038749155,0.7491441024713255,0.5290030463243585,,,0.220141056146967,next_open,376.8,360.6,4888.0,2020.0,998.0,598.0,737.4000000000001,0.1188974098520129,281.2,399.0,680.2,88.2,564.2,652.4000000000001,,,,,,
2024-10-08,2024-10-09,2024-10-10,2,000852.SH,MO2410-C-6200.CFE,MO2410-P-6200.CFE,6201.9854,6200.0,10,281.2,399.0,39.6,590.2,683.601,626.6510000000001,-5039.999999999998,654.9999999999945,-5694.999999999993,-0.08330883073605791,0.7491441024713255,0.5290030463243585,,,0.220141056146967,next_open,376.8,360.6,4888.0,2020.0,998.0,598.0,737.4000000000001,0.1188974098520129,281.2,399.0,680.2,39.6,590.2,629.8000000000001,,,,,,
2024-10-08,2024-10-09,2024-10-11,3,000852.SH,MO2410-C-6200.CFE,MO2410-P-6200.CFE,6201.9854,6200.0,10,281.2,399.0,22.8,780.8,683.601,799.5819999999999,12339.999999999985,741.8999999999978,11598.099999999988,0.16966183490076794,0.7491441024713255,0.5290030463243585,,,0.220141056146967,next_open,376.8,360.6,4888.0,2020.0,998.0,598.0,737.4000000000001,0.1188974098520129,281.2,399.0,680.2,22.8,780.8,803.5999999999999,,,,,,
2024-10-08,2024-10-09,2024-10-15,5,000852.SH,MO2410-C-6200.CFE,MO2410-P-6200.CFE,6201.9854,6200.0,10,281.2,399.0,0.8,620.0,683.601,617.6959999999999,-5940.000000000009,650.5,-6590.500000000009,-0.09640857751817228,0.7491441024713255,0.5290030463243585,,,0.220141056146967,next_open,376.8,360.6,4888.0,2020.0,998.0,598.0,737.4000000000001,0.1188974098520129,281.2,399.0,680.2,0.8,620.0,620.8,,,,,,
2024-10-11,2024-10-14,2024-10-14,1,000852.SH,MO2411-C-5400.CFE,MO2411-P-5400.CFE,5416.7576,5400.0,35,325.0,317.0,357.2,155.2,645.2099999999999,509.83799999999997,-12960.000000000002,577.1999999999935,-13537.199999999995,-0.20981075928767373,0.39831763586066427,0.648008037476372,,,-0.24969040161570777,next_open,324.6,315.0,690.0,1053.0,581.0,892.0,639.6,0.11807801774256985,325.0,317.0,642.0,357.2,155.2,512.4,,,,,,
2024-10-11,2024-10-14,2024-10-15,2,000852.SH,MO2411-C-5400.CFE,MO2411-P-5400.CFE,5416.7576,5400.0,35,325.0,317.0,253.2,178.2,645.2099999999999,429.243,-21060.000000000004,536.6999999999898,-21596.699999999993,-0.334723578369833,0.39831763586066427,0.648008037476372,,,-0.24969040161570777,next_open,324.6,315.0,690.0,1053.0,581.0,892.0,639.6,0.11807801774256985,325.0,317.0,642.0,253.2,178.2,431.4,,,,,,
2024-10-11,2024-10-14,2024-10-16,3,000852.SH,MO2411-C-5400.CFE,MO2411-P-5400.CFE,5416.7576,5400.0,35,325.0,317.0,271.0,166.0,645.2099999999999,434.815,-20500.0,539.4999999999927,-21039.499999999993,-0.3260876303839059,0.39831763586066427,0.648008037476372,,,-0.24969040161570777,next_open,324.6,315.0,690.0,1053.0,581.0,892.0,639.6,0.11807801774256985,325.0,317.0,642.0,271.0,166.0,437.0,,,,,,
2024-10-11,2024-10-14,2024-10-18,5,000852.SH,MO2411-C-5400.CFE,MO2411-P-5400.CFE,5416.7576,5400.0,35,325.0,317.0,456.0,90.2,645.2099999999999,543.469,-9579.999999999996,594.0999999999913,-10174.099999999988,-0.15768664465832813,0.39831763586066427,0.648008037476372,,,-0.24969040161570777,next_open,324.6,315.0,690.0,1053.0,581.0,892.0,639.6,0.11807801774256985,325.0,317.0,642.0,456.0,90.2,546.2,,,,,,
2024-10-14,2024-10-15,2024-10-15,1,000852.SH,MO2411-C-5600.CFE,MO2411-P-5600.CFE,5615.7563,5600.0,32,213.2,290.6,159.2,286.0,506.31899999999996,442.974,-5860.000000000002,474.49999999999545,-6334.499999999997,-0.1251088740497591,0.32210085104345265,0.6552197136409155,,,-0.3331188625974628,next_open,258.2,255.0,2008.0,374.0,606.0,360.0,513.2,0.09138573196276342,213.2,290.6,503.8,159.2,286.0,445.2,,,,,,
2024-10-14,2024-10-15,2024-10-16,2,000852.SH,MO2411-C-5600.CFE,MO2411-P-5600.CFE,5615.7563,5600.0,32,213.2,290.6,176.6,273.4,506.31899999999996,447.75,-5380.000000000001,476.8999999999951,-5856.899999999996,-0.1156760856298104,0.32210085104345265,0.6552197136409155,,,-0.3331188625974628,next_open,258.2,255.0,2008.0,374.0,606.0,360.0,513.2,0.09138573196276342,213.2,290.6,503.8,176.6,273.4,450.0,,,,,,
2024-10-14,2024-10-15,2024-10-17,3,000852.SH,MO2411-C-5600.CFE,MO2411-P-5600.CFE,5615.7563,5600.0,32,213.2,290.6,157.6,282.0,506.31899999999996,437.40200000000004,-6419.999999999999,471.69999999999254,-6891.699999999992,-0.13611379387303246,0.32210085104345265,0.6552197136409155,,,-0.3331188625974628,next_open,258.2,255.0,2008.0,374.0,606.0,360.0,513.2,0.09138573196276342,213.2,290.6,503.8,157.6,282.0,439.6,,,,,,
2024-10-14,2024-10-15,2024-10-21,5,000852.SH,MO2411-C-5600.CFE,MO2411-P-5600.CFE,5615.7563,5600.0,32,213.2,290.6,383.0,137.2,506.31899999999996,517.599,1640.0000000000034,511.99999999999477,1128.0000000000086,0.022278445011939287,0.32210085104345265,0.6552197136409155,,,-0.3331188625974628,next_open,258.2,255.0,2008.0,374.0,606.0,360.0,513.2,0.09138573196276342,213.2,290.6,503.8,383.0,137.2,520.2,,,,,,
2024-10-15,2024-10-16,2024-10-16,1,000852.SH,MO2411-C-5500.CFE,MO2411-P-5500.CFE,5507.1758,5500.0,31,170.0,260.0,220.4,214.0,432.15,432.22799999999995,439.9999999999977,432.2000000000003,7.799999999997453,0.0001804928844150747,0.2764457161139017,0.6565147835391901,,,-0.38006906742528845,next_open,200.0,225.4,1047.0,995.0,651.0,724.0,425.4,0.07724467412135272,170.0,260.0,430.0,220.4,214.0,434.4,,,,,,
2024-10-15,2024-10-16,2024-10-17,2,000852.SH,MO2411-C-5500.CFE,MO2411-P-5500.CFE,5507.1758,5500.0,31,170.0,260.0,199.8,223.4,432.15,421.08400000000006,-679.9999999999955,426.59999999999627,-1106.5999999999917,-0.02560684947356223,0.2764457161139017,0.6565147835391901,,,-0.38006906742528845,next_open,200.0,225.4,1047.0,995.0,651.0,724.0,425.4,0.07724467412135272,170.0,260.0,430.0,199.8,223.4,423.20000000000005,,,,,,
2024-10-15,2024-10-16,2024-10-18,3,000852.SH,MO2411-C-5500.CFE,MO2411-P-5500.CFE,5507.1758,5500.0,31,170.0,260.0,390.0,125.0,432.15,512.425,8500.0,472.5000000000018,8027.499999999998,0.18575726021057498,0.2764457161139017,0.6565147835391901,,,-0.38006906742528845,next_open,200.0,225.4,1047.0,995.0,651.0,724.0,425.4,0.07724467412135272,170.0,260.0,430.0,390.0,125.0,515.0,,,,,,
2024-10-15,2024-10-16,2024-10-22,5,000852.SH,MO2411-C-5500.CFE,MO2411-P-5500.CFE,5507.1758,5500.0,31,170.0,260.0,460.2,87.6,432.15,545.0609999999999,11779.999999999996,488.90000000000146,11291.099999999995,0.26127733425893773,0.2764457161139017,0.6565147835391901,,,-0.38006906742528845,next_open,200.0,225.4,1047.0,995.0,651.0,724.0,425.4,0.07724467412135272,170.0,260.0,430.0,460.2,87.6,547.8,,,,,,
2024-10-16,2024-10-17,2024-10-17,1,000852.SH,MO2411-C-5500.CFE,MO2411-P-5500.CFE,5524.2546,5500.0,30,228.8,201.4,199.8,223.4,432.351,421.08400000000006,-700.0,426.6999999999939,-1126.699999999994,-0.026059844894541564,0.2860465690900714,0.6539192787586818,,,-0.3678727096686104,next_open,220.4,214.0,2102.0,1487.0,857.0,913.0,434.4,0.07863504335951496,228.8,201.4,430.20000000000005,199.8,223.4,423.20000000000005,,,,,,
2024-10-16,2024-10-17,2024-10-18,2,000852.SH,MO2411-C-5500.CFE,MO2411-P-5500.CFE,5524.2546,5500.0,30,228.8,201.4,390.0,125.0,432.351,512.425,8479.999999999996,472.60000000000036,8007.399999999996,0.1852060016051772,0.2860465690900714,0.6539192787586818,,,-0.3678727096686104,next_open,220.4,214.0,2102.0,1487.0,857.0,913.0,434.4,0.07863504335951496,228.8,201.4,430.20000000000005,390.0,125.0,515.0,,,,,,
2024-10-16,2024-10-17,2024-10-21,3,000852.SH,MO2411-C-5500.CFE,MO2411-P-5500.CFE,5524.2546,5500.0,30,228.8,201.4,453.6,104.0,432.351,554.812,12739.999999999998,493.899999999996,12246.100000000002,0.2832444009612561,0.2860465690900714,0.6539192787586818,,,-0.3678727096686104,next_open,220.4,214.0,2102.0,1487.0,857.0,913.0,434.4,0.07863504335951496,228.8,201.4,430.20000000000005,453.6,104.0,557.6,,,,,,
2024-10-16,2024-10-17,2024-10-23,5,000852.SH,MO2411-C-5500.CFE,MO2411-P-5500.CFE,5524.2546,5500.0,30,228.8,201.4,454.6,76.0,432.351,527.947,10039.999999999998,480.3999999999978,9559.6,0.2211073872848681,0.2860465690900714,0.6539192787586818,,,-0.3678727096686104,next_open,220.4,214.0,2102.0,1487.0,857.0,913.0,434.4,0.07863504335951496,228.8,201.4,430.20000000000005,454.6,76.0,530.6,,,,,,
2024-10-17,2024-10-18,2024-10-18,1,000852.SH,MO2411-C-5500.CFE,MO2411-P-5500.CFE,5505.6149,5500.0,29,210.6,219.8,390.0,125.0,432.5519999999999,512.425,8460.000000000002,472.6999999999971,7987.300000000005,0.18465525532190363,0.2844038512137189,0.6552372465301434,,,-0.37083339531642445,next_open,199.8,223.4,2029.0,2021.0,1038.0,1214.0,423.20000000000005,0.0768669817425843,210.6,219.8,430.4,390.0,125.0,515.0,,,,,,
2024-10-17,2024-10-18,2024-10-21,2,000852.SH,MO2411-C-5500.CFE,MO2411-P-5500.CFE,5505.6149,5500.0,29,210.6,219.8,453.6,104.0,432.5519999999999,554.812,12720.000000000004,493.9999999999927,12226.000000000011,0.28264809780095834,0.2844038512137189,0.6552372465301434,,,-0.37083339531642445,next_open,199.8,223.4,2029.0,2021.0,1038.0,1214.0,423.20000000000005,0.0768669817425843,210.6,219.8,430.4,453.6,104.0,557.6,,,,,,
