signal_date,entry_date,exit_date,holding_days,underlying_code,call_code,put_code,spot_at_signal,strike,dte,entry_call_price,entry_put_price,exit_call_price,exit_put_price,entry_premium,exit_premium,gross_pnl,cost,net_pnl,return_on_premium,atm_iv,rv20,iv_rank,iv_percentile,iv_minus_rv20,entry_mode_used,signal_call_close,signal_put_close,signal_call_volume,signal_put_volume,signal_call_open_interest,signal_put_open_interest,signal_straddle_close,signal_straddle_premium_to_spot,entry_call_open,entry_put_open,entry_straddle_open,exit_call_close,exit_put_close,exit_straddle_close,signal_call_bid,signal_call_ask,signal_put_bid,signal_put_ask,call_bid_ask_spread,put_bid_ask_spread
2024-01-04,2024-01-05,2024-01-09,3,000852.SH,MO2401-C-5800.CFE,MO2401-P-5800.CFE,5783.0155,5800.0,15,65.0,102.0,9.8,303.8,167.83499999999998,312.03200000000004,14660.000000000002,240.29999999999563,14419.700000000006,0.8591592933535919,0.1468059748531542,,,,,next_open,66.6,99.0,11946.0,9184.0,4068.0,2744.0,165.6,0.028635579482711,65.0,102.0,167.0,9.8,303.8,313.6,,,,,,
2024-01-04,2024-01-05,2024-01-11,5,000852.SH,MO2401-C-5800.CFE,MO2401-P-5800.CFE,5783.0155,5800.0,15,65.0,102.0,16.0,224.0,167.83499999999998,238.8,7300.0,203.4999999999964,7096.500000000004,0.4228259898114222,0.1468059748531542,,,,,next_open,66.6,99.0,11946.0,9184.0,4068.0,2744.0,165.6,0.028635579482711,65.0,102.0,167.0,16.0,224.0,240.0,,,,,,
2024-01-05,2024-01-08,2024-01-08,1,000852.SH,MO2401-C-5700.CFE,MO2401-P-5700.CFE,5675.8091,5700.0,14,61.4,106.0,32.6,249.0,168.237,280.192,11420.000000000002,224.5,11195.500000000002,0.6654600355450943,0.1545146859912991,,,,,next_open,66.6,99.2,7356.0,9678.0,2859.0,2296.0,165.8,0.0292116942410906,61.4,106.0,167.4,32.6,249.0,281.6,,,,,,
2024-01-05,2024-01-08,2024-01-09,2,000852.SH,MO2401-C-5700.CFE,MO2401-P-5700.CFE,5675.8091,5700.0,14,61.4,106.0,21.8,213.8,168.237,234.42200000000005,6820.000000000002,201.4999999999991,6618.500000000003,0.3934033536023587,0.1545146859912991,,,,,next_open,66.6,99.2,7356.0,9678.0,2859.0,2296.0,165.8,0.0292116942410906,61.4,106.0,167.4,21.8,213.8,235.6,,,,,,
2024-01-05,2024-01-08,2024-01-10,3,000852.SH,MO2401-C-5700.CFE,MO2401-P-5700.CFE,5675.8091,5700.0,14,61.4,106.0,18.0,231.0,168.237,247.755,8159.999999999999,208.1999999999989,7951.8,0.4726546479074163,0.1545146859912991,,,,,next_open,66.6,99.2,7356.0,9678.0,2859.0,2296.0,165.8,0.0292116942410906,61.4,106.0,167.4,18.0,231.0,249.0,,,,,,
2024-01-05,2024-01-08,2024-01-12,5,000852.SH,MO2401-C-5700.CFE,MO2401-P-5700.CFE,5675.8091,5700.0,14,61.4,106.0,20.8,162.4,168.237,182.284,1580.0000000000011,175.2999999999986,1404.7000000000023,0.0834953072154165,0.1545146859912991,,,,,next_open,66.6,99.2,7356.0,9678.0,2859.0,2296.0,165.8,0.0292116942410906,61.4,106.0,167.4,20.8,162.4,183.2,,,,,,
2024-01-08,2024-01-09,2024-01-09,1,000852.SH,MO2401-C-5500.CFE,MO2401-P-5500.CFE,5543.5745,5500.0,11,100.6,105.2,87.6,81.0,206.829,167.757,-3720.000000000002,187.19999999999573,-3907.1999999999975,-0.1889096790101967,0.2234505500836264,,,,,next_open,96.2,113.4,3190.0,14111.0,970.0,2656.0,209.6,0.037809539675168,100.6,105.2,205.8,87.6,81.0,168.6,,,,,,
2024-01-08,2024-01-09,2024-01-10,2,000852.SH,MO2401-C-5500.CFE,MO2401-P-5500.CFE,5543.5745,5500.0,11,100.6,105.2,77.2,93.0,206.829,169.349,-3560.0000000000023,187.9999999999968,-3747.999999999999,-0.1812124992143267,0.2234505500836264,,,,,next_open,96.2,113.4,3190.0,14111.0,970.0,2656.0,209.6,0.037809539675168,100.6,105.2,205.8,77.2,93.0,170.2,,,,,,
2024-01-08,2024-01-09,2024-01-11,3,000852.SH,MO2401-C-5500.CFE,MO2401-P-5500.CFE,5543.5745,5500.0,11,100.6,105.2,133.0,39.8,206.829,171.936,-3300.0,189.29999999999745,-3489.299999999997,-0.1687045820460379,0.2234505500836264,,,,,next_open,96.2,113.4,3190.0,14111.0,970.0,2656.0,209.6,0.037809539675168,100.6,105.2,205.8,133.0,39.8,172.8,,,,,,
2024-01-08,2024-01-09,2024-01-15,5,000852.SH,MO2401-C-5500.CFE,MO2401-P-5500.CFE,5543.5745,5500.0,11,100.6,105.2,72.0,41.8,206.829,113.231,-9200.000000000002,159.79999999999745,-9359.8,-0.452538087018745,0.2234505500836264,,,,,next_open,96.2,113.4,3190.0,14111.0,970.0,2656.0,209.6,0.037809539675168,100.6,105.2,205.8,72.0,41.8,113.8,,,,,,
2024-01-09,2024-01-10,2024-01-10,1,000852.SH,MO2401-C-5600.CFE,MO2401-P-5600.CFE,5553.3035,5600.0,10,43.0,150.0,38.6,152.0,193.965,189.647,-240.00000000000057,191.7999999999978,-431.7999999999984,-0.0222617482535508,0.2033944330896155,,,,,next_open,46.0,137.6,17657.0,11585.0,3754.0,3365.0,183.6,0.0330614021005695,43.0,150.0,193.0,38.6,152.0,190.6,,,,,,
2024-01-09,2024-01-10,2024-01-11,2,000852.SH,MO2401-C-5600.CFE,MO2401-P-5600.CFE,5553.3035,5600.0,10,43.0,150.0,73.6,77.8,193.965,150.64299999999997,-4160.000000000002,172.1999999999989,-4332.200000000001,-0.2233495733766402,0.2033944330896155,,,,,next_open,46.0,137.6,17657.0,11585.0,3754.0,3365.0,183.6,0.0330614021005695,43.0,150.0,193.0,73.6,77.8,151.39999999999998,,,,,,
2024-01-09,2024-01-10,2024-01-12,3,000852.SH,MO2401-C-5600.CFE,MO2401-P-5600.CFE,5553.3035,5600.0,10,43.0,150.0,48.8,92.4,193.965,140.494,-5180.000000000001,167.09999999999673,-5347.099999999998,-0.275673446240301,0.2033944330896155,,,,,next_open,46.0,137.6,17657.0,11585.0,3754.0,3365.0,183.6,0.0330614021005695,43.0,150.0,193.0,48.8,92.4,141.2,,,,,,
2024-01-09,2024-01-10,2024-01-16,5,000852.SH,MO2401-C-5600.CFE,MO2401-P-5600.CFE,5553.3035,5600.0,10,43.0,150.0,20.8,107.8,193.965,127.957,-6440.000000000001,160.79999999999745,-6600.799999999998,-0.340308818601294,0.2033944330896155,,,,,next_open,46.0,137.6,17657.0,11585.0,3754.0,3365.0,183.6,0.0330614021005695,43.0,150.0,193.0,20.8,107.8,128.6,,,,,,
2024-01-10,2024-01-11,2024-01-11,1,000852.SH,MO2402-C-5500.CFE,MO2402-P-5500.CFE,5512.0686,5500.0,29,141.8,180.0,183.8,121.2,323.409,303.475,-1680.0000000000011,313.39999999999577,-1993.399999999997,-0.0616371220343279,0.2105490197441775,,,,,next_open,134.0,180.0,1240.0,1451.0,878.0,1514.0,314.0,0.0569659093139733,141.8,180.0,321.8,183.8,121.2,305.0,,,,,,
2024-01-10,2024-01-11,2024-01-12,2,000852.SH,MO2402-C-5500.CFE,MO2402-P-5500.CFE,5512.0686,5500.0,29,141.8,180.0,154.0,130.6,323.409,283.177,-3719.999999999999,303.199999999998,-4023.199999999997,-0.1243997538720319,0.2105490197441775,,,,,next_open,134.0,180.0,1240.0,1451.0,878.0,1514.0,314.0,0.0569659093139733,141.8,180.0,321.8,154.0,130.6,284.6,,,,,,
2024-01-10,2024-01-11,2024-01-15,3,000852.SH,MO2402-C-5500.CFE,MO2402-P-5500.CFE,5512.0686,5500.0,29,141.8,180.0,131.0,137.0,323.409,266.66,-5380.000000000001,294.899999999996,-5674.899999999997,-0.1754713072301635,0.2105490197441775,,,,,next_open,134.0,180.0,1240.0,1451.0,878.0,1514.0,314.0,0.0569659093139733,141.8,180.0,321.8,131.0,137.0,268.0,,,,,,
2024-01-10,2024-01-11,2024-01-17,5,000852.SH,MO2402-C-5500.CFE,MO2402-P-5500.CFE,5512.0686,5500.0,29,141.8,180.0,58.0,293.6,323.409,349.84200000000004,2980.000000000001,336.6999999999962,2643.3000000000047,0.0817324193204272,0.2105490197441775,,,,,next_open,134.0,180.0,1240.0,1451.0,878.0,1514.0,314.0,0.0569659093139733,141.8,180.0,321.8,58.0,293.6,351.6,,,,,,
2024-01-11,2024-01-12,2024-01-12,1,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5611.1149,5600.0,28,129.6,171.0,105.0,180.8,302.103,284.37100000000004,-1480.0000000000011,293.19999999999595,-1773.199999999997,-0.0586952132219804,0.2048512782763414,,,,,next_open,136.0,169.6,1147.0,870.0,1207.0,1375.0,305.6,0.0544633295604052,129.6,171.0,300.6,105.0,180.8,285.8,,,,,,
2024-01-11,2024-01-12,2024-01-15,2,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5611.1149,5600.0,28,129.6,171.0,85.2,192.2,302.103,276.013,-2320.0000000000045,288.99999999999864,-2609.000000000003,-0.0863612741349805,0.2048512782763414,,,,,next_open,136.0,169.6,1147.0,870.0,1207.0,1375.0,305.6,0.0544633295604052,129.6,171.0,300.6,85.2,192.2,277.4,,,,,,
2024-01-11,2024-01-12,2024-01-16,3,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5611.1149,5600.0,28,129.6,171.0,78.2,210.4,302.103,287.15700000000004,-1200.0,294.5999999999969,-1494.599999999997,-0.0494731929176471,0.2048512782763414,,,,,next_open,136.0,169.6,1147.0,870.0,1207.0,1375.0,305.6,0.0544633295604052,129.6,171.0,300.6,78.2,210.4,288.6,,,,,,
2024-01-11,2024-01-12,2024-01-18,5,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5611.1149,5600.0,28,129.6,171.0,48.2,373.2,302.103,419.293,12079.999999999996,361.0000000000018,11718.999999999996,0.38791405580216,0.2048512782763414,,,,,next_open,136.0,169.6,1147.0,870.0,1207.0,1375.0,305.6,0.0544633295604052,129.6,171.0,300.6,48.2,373.2,421.4,,,,,,
2024-01-12,2024-01-15,2024-01-15,1,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5574.4926,5600.0,27,95.0,197.2,85.2,192.2,293.66099999999994,276.013,-1480.0000000000011,284.79999999999563,-1764.7999999999968,-0.0600965058349592,0.1959607100699954,,,,,next_open,105.0,180.8,857.0,442.0,1239.0,1380.0,285.8,0.0512692401816086,95.0,197.2,292.2,85.2,192.2,277.4,,,,,,
2024-01-12,2024-01-15,2024-01-16,2,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5574.4926,5600.0,27,95.0,197.2,78.2,210.4,293.66099999999994,287.15700000000004,-359.9999999999966,290.39999999999395,-650.3999999999905,-0.0221479869645608,0.1959607100699954,,,,,next_open,105.0,180.8,857.0,442.0,1239.0,1380.0,285.8,0.0512692401816086,95.0,197.2,292.2,78.2,210.4,288.6,,,,,,
2024-01-12,2024-01-15,2024-01-17,3,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5574.4926,5600.0,27,95.0,197.2,39.6,375.2,293.66099999999994,412.726,12260.000000000002,353.4999999999964,11906.500000000004,0.4054505024501043,0.1959607100699954,,,,,next_open,105.0,180.8,857.0,442.0,1239.0,1380.0,285.8,0.0512692401816086,95.0,197.2,292.2,39.6,375.2,414.8,,,,,,
2024-01-12,2024-01-15,2024-01-19,5,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5574.4926,5600.0,27,95.0,197.2,31.4,403.4,293.66099999999994,432.626,14259.999999999996,363.4999999999927,13896.500000000004,0.4732157147186724,0.1959607100699954,,,,,next_open,105.0,180.8,857.0,442.0,1239.0,1380.0,285.8,0.0512692401816086,95.0,197.2,292.2,31.4,403.4,434.8,,,,,,
2024-01-15,2024-01-16,2024-01-16,1,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5559.376,5600.0,24,85.0,190.6,78.2,210.4,276.978,287.15700000000004,1300.0,282.0999999999969,1017.900000000003,0.0367502112081105,0.201323176510723,,,,,next_open,85.2,192.2,957.0,469.0,1364.0,1425.0,277.4,0.0498976863590446,85.0,190.6,275.6,78.2,210.4,288.6,,,,,,
2024-01-15,2024-01-16,2024-01-17,2,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5559.376,5600.0,24,85.0,190.6,39.6,375.2,276.978,412.726,13919.999999999998,345.1999999999989,13574.8,0.4901039071695224,0.201323176510723,,,,,next_open,85.2,192.2,957.0,469.0,1364.0,1425.0,277.4,0.0498976863590446,85.0,190.6,275.6,39.6,375.2,414.8,,,,,,
2024-01-15,2024-01-16,2024-01-18,3,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5559.376,5600.0,24,85.0,190.6,48.2,373.2,276.978,419.293,14579.999999999996,348.5000000000018,14231.499999999996,0.5138133714591049,0.201323176510723,,,,,next_open,85.2,192.2,957.0,469.0,1364.0,1425.0,277.4,0.0498976863590446,85.0,190.6,275.6,48.2,373.2,421.4,,,,,,
2024-01-15,2024-01-16,2024-01-22,5,000852.SH,MO2402-C-5600.CFE,MO2402-P-5600.CFE,5559.376,5600.0,24,85.0,190.6,20.2,792.6,276.978,808.7360000000001,53720.00000000001,544.2000000000044,53175.8,1.919856450692835,0.201323176510723,,,,,next_open,85.2,192.2,957.0,469.0,1364.0,1425.0,277.4,0.0498976863590446,85.0,190.6,275.6,20.2,792.6,812.8000000000001,,,,,,
2024-01-16,2024-01-17,2024-01-17,1,000852.SH,MO2402-C-5500.CFE,MO2402-P-5500.CFE,5539.4741,5500.0,23,105.6,163.0,58.0,293.6,269.943,349.84200000000004,8300.0,310.099999999994,7989.900000000006,0.2959847078827755,0.1984269999462604,,,,,next_open,116.8,150.2,1943.0,2765.0,1383.0,2134.0,267.0,0.0481995213227912,105.6,163.0,268.6,58.0,293.6,351.6,,,,,,
2024-01-16,2024-01-17,2024-01-18,2,000852.SH,MO2402-C-5500.CFE,MO2402-P-5500.CFE,5539.4741,5500.0,23,105.6,163.0,71.6,291.4,269.943,361.185,9439.999999999998,315.79999999999563,9124.200000000004,0.3380046898789745,0.1984269999462604,,,,,next_open,116.8,150.2,1943.0,2765.0,1383.0,2134.0,267.0,0.0481995213227912,105.6,163.0,268.6,71.6,291.4,363.0,,,,,,
2024-01-16,2024-01-17,2024-01-19,3,000852.SH,MO2402-C-5500.CFE,MO2402-P-5500.CFE,5539.4741,5500.0,23,105.6,163.0,49.2,323.0,269.943,370.339,10359.999999999996,320.3999999999942,10039.600000000002,0.3719155525425739,0.1984269999462604,,,,,next_open,116.8,150.2,1943.0,2765.0,1383.0,2134.0,267.0,0.0481995213227912,105.6,163.0,268.6,49.2,323.0,372.2,,,,,,
2024-01-16,2024-01-17,2024-01-23,5,000852.SH,MO2402-C-5500.CFE,MO2402-P-5500.CFE,5539.4741,5500.0,23,105.6,163.0,23.6,517.0,269.943,537.897,27200.0,404.5999999999949,26795.400000000005,0.9926317778197622,0.1984269999462604,,,,,next_open,116.8,150.2,1943.0,2765.0,1383.0,2134.0,267.0,0.0481995213227912,105.6,163.0,268.6,23.6,517.0,540.6,,,,,,
2024-01-17,2024-01-18,2024-01-18,1,000852.SH,MO2402-C-5400.CFE,MO2402-P-5400.CFE,5389.1216,5400.0,22,85.2,218.4,104.2,225.8,305.118,328.35,2639.9999999999977,316.7999999999952,2323.2000000000025,0.0761410339606317,0.2404264406419918,,,,,next_open,84.4,221.0,1825.0,1842.0,1575.0,1615.0,305.4,0.0566697177514049,85.2,218.4,303.6,104.2,225.8,330.0,,,,,,
2024-01-17,2024-01-18,2024-01-19,2,000852.SH,MO2402-C-5400.CFE,MO2402-P-5400.CFE,5389.1216,5400.0,22,85.2,218.4,74.8,249.0,305.118,322.181,2019.9999999999989,313.70000000000005,1706.2999999999988,0.0559226266559166,0.2404264406419918,,,,,next_open,84.4,221.0,1825.0,1842.0,1575.0,1615.0,305.4,0.0566697177514049,85.2,218.4,303.6,74.8,249.0,323.8,,,,,,
2024-01-17,2024-01-18,2024-01-22,3,000852.SH,MO2402-C-5400.CFE,MO2402-P-5400.CFE,5389.1216,5400.0,22,85.2,218.4,35.6,779.6,305.118,811.124,51160.0,559.3999999999942,50600.600000000006,1.658394457226385,0.2404264406419918,,,,,next_open,84.4,221.0,1825.0,1842.0,1575.0,1615.0,305.4,0.0566697177514049,85.2,218.4,303.6,35.6,779.6,815.2,,,,,,
2024-01-17,2024-01-18,2024-01-24,5,000852.SH,MO2402-C-5400.CFE,MO2402-P-5400.CFE,5389.1216,5400.0,22,85.2,218.4,50.6,362.0,305.118,410.537,10900.0,358.0999999999967,10541.900000000003,0.345502395794414,0.2404264406419918,,,,,next_open,84.4,221.0,1825.0,1842.0,1575.0,1615.0,305.4,0.0566697177514049,85.2,218.4,303.6,50.6,362.0,412.6,,,,,,
2024-01-18,2024-01-19,2024-01-19,1,000852.SH,MO2402-C-5400.CFE,MO2402-P-5400.CFE,5373.4239,5400.0,21,100.2,240.8,74.8,249.0,342.705,322.181,-1719.9999999999989,332.4000000000012,-2052.4,-0.059888242074087,0.2660148668802177,,,,,next_open,104.2,225.8,5047.0,2040.0,1947.0,1276.0,330.0,0.0614133569473273,100.2,240.8,341.0,74.8,249.0,323.8,,,,,,
2024-01-18,2024-01-19,2024-01-22,2,000852.SH,MO2402-C-5400.CFE,MO2402-P-5400.CFE,5373.4239,5400.0,21,100.2,240.8,35.6,779.6,342.705,811.124,47420.00000000001,578.1000000000058,46841.9,1.3668286135305876,0.2660148668802177,,,,,next_open,104.2,225.8,5047.0,2040.0,1947.0,1276.0,330.0,0.0614133569473273,100.2,240.8,341.0,35.6,779.6,815.2,,,,,,
2024-01-18,2024-01-19,2024-01-23,3,000852.SH,MO2402-C-5400.CFE,MO2402-P-5400.CFE,5373.4239,5400.0,21,100.2,240.8,36.0,432.4,342.705,466.058,12739.999999999998,404.6999999999971,12335.3,0.3599393064005486,0.2660148668802177,,,,,next_open,104.2,225.8,5047.0,2040.0,1947.0,1276.0,330.0,0.0614133569473273,100.2,240.8,341.0,36.0,432.4,468.4,,,,,,
2024-01-18,2024-01-19,2024-01-25,5,000852.SH,MO2402-C-5400.CFE,MO2402-P-5400.CFE,5373.4239,5400.0,21,100.2,240.8,97.0,196.0,342.705,291.535,-4800.0,316.9999999999964,-5116.999999999996,-0.1493120905735252,0.2660148668802177,,,,,next_open,104.2,225.8,5047.0,2040.0,1947.0,1276.0,330.0,0.0614133569473273,100.2,240.8,341.0,97.0,196.0,293.0,,,,,,
2024-01-19,2024-01-22,2024-01-22,1,000852.SH,MO2402-C-5300.CFE,MO2402-P-5300.CFE,5306.9862,5300.0,20,108.8,186.8,50.0,530.0,297.078,577.1,28440.0,437.799999999992,28002.200000000004,0.9425874686109376,0.2505113812654044,,,,,next_open,111.6,187.0,3540.0,3299.0,2265.0,1688.0,298.6,0.0562654562772369,108.8,186.8,295.6,50.0,530.0,580.0,,,,,,
2024-01-19,2024-01-22,2024-01-23,2,000852.SH,MO2402-C-5300.CFE,MO2402-P-5300.CFE,5306.9862,5300.0,20,108.8,186.8,53.0,347.0,297.078,398.0,10439.999999999998,347.79999999999563,10092.200000000004,0.3397154955937499,0.2505113812654044,,,,,next_open,111.6,187.0,3540.0,3299.0,2265.0,1688.0,298.6,0.0562654562772369,108.8,186.8,295.6,53.0,347.0,400.0,,,,,,
2024-01-19,2024-01-22,2024-01-24,3,000852.SH,MO2402-C-5300.CFE,MO2402-P-5300.CFE,5306.9862,5300.0,20,108.8,186.8,75.2,289.4,297.078,362.777,6899.9999999999945,330.0999999999931,6569.9000000000015,0.221150674233703,0.2505113812654044,,,,,next_open,111.6,187.0,3540.0,3299.0,2265.0,1688.0,298.6,0.0562654562772369,108.8,186.8,295.6,75.2,289.4,364.6,,,,,,
2024-01-19,2024-01-22,2024-01-26,5,000852.SH,MO2402-C-5300.CFE,MO2402-P-5300.CFE,5306.9862,5300.0,20,108.8,186.8,101.4,180.4,297.078,280.391,-1380.0000000000011,288.6999999999944,-1668.6999999999955,-0.0561704333542031,0.2505113812654044,,,,,next_open,111.6,187.0,3540.0,3299.0,2265.0,1688.0,298.6,0.0562654562772369,108.8,186.8,295.6,101.4,180.4,281.8,,,,,,
2024-01-22,2024-01-23,2024-01-23,1,000852.SH,MO2402-C-5000.CFE,MO2402-P-5000.CFE,5000.8336,5000.0,17,127.2,290.6,158.0,160.0,419.889,316.41,-9980.000000000002,367.89999999999054,-10347.899999999992,-0.2464437029786442,0.4197601953448733,,,,,next_open,125.0,309.4,3520.0,12898.0,1259.0,2768.0,434.4,0.0868655177808755,127.2,290.6,417.8,158.0,160.0,318.0,,,,,,
2024-01-22,2024-01-23,2024-01-24,2,000852.SH,MO2402-C-5000.CFE,MO2402-P-5000.CFE,5000.8336,5000.0,17,127.2,290.6,209.6,118.0,419.889,325.96200000000005,-9019.999999999998,372.6999999999916,-9392.69999999999,-0.2236948336346032,0.4197601953448733,,,,,next_open,125.0,309.4,3520.0,12898.0,1259.0,2768.0,434.4,0.0868655177808755,127.2,290.6,417.8,209.6,118.0,327.6,,,,,,
2024-01-22,2024-01-23,2024-01-25,3,000852.SH,MO2402-C-5000.CFE,MO2402-P-5000.CFE,5000.8336,5000.0,17,127.2,290.6,344.0,42.2,419.889,384.269,-3160.0000000000023,401.9999999999922,-3561.9999999999945,-0.0848319436803535,0.4197601953448733,,,,,next_open,125.0,309.4,3520.0,12898.0,1259.0,2768.0,434.4,0.0868655177808755,127.2,290.6,417.8,344.0,42.2,386.2,,,,,,
2024-01-22,2024-01-23,2024-01-29,5,000852.SH,MO2402-C-5000.CFE,MO2402-P-5000.CFE,5000.8336,5000.0,17,127.2,290.6,173.6,107.8,419.889,279.993,-13640.000000000004,349.59999999999127,-13989.599999999997,-0.3331737673528003,0.4197601953448733,,,,,next_open,125.0,309.4,3520.0,12898.0,1259.0,2768.0,434.4,0.0868655177808755,127.2,290.6,417.8,173.6,107.8,281.4,,,,,,
2024-01-23,2024-01-24,2024-01-24,1,000852.SH,MO2402-C-5100.CFE,MO2402-P-5100.CFE,5079.6315,5100.0,16,130.0,187.2,155.0,162.8,318.78599999999994,316.211,60.000000000002274,317.49999999999545,-257.4999999999932,-0.00807751908804,0.3200573556976867,,,,,next_open,113.0,214.4,9212.0,3191.0,2567.0,2080.0,327.4,0.0644534943135146,130.0,187.2,317.2,155.0,162.8,317.8,,,,,,
